timestamp,temperature,pressure,humidity,accel,latitude,longitude,altitude,liftoffTime,deployTime
27.689,31.42,1025.31,40.773,-0.05,0.0,0.0,0.0,0.0,0.0
27.775,31.35,1025.187,40.768,-0.04,0.0,0.0,0.0,0.0,0.0
27.884,31.36,1025.153,40.745,-0.05,0.0,0.0,0.0,0.0,0.0
27.988,31.37,1025.182,40.699,-0.05,0.0,0.0,0.0,0.0,0.0
28.073,31.38,1025.188,40.792,-0.04,0.0,0.0,0.0,0.0,0.0
28.26,31.38,1025.176,40.7,-0.05,0.0,0.0,0.0,0.0,0.0
28.321,31.34,1025.124,40.777,-0.08,0.0,0.0,0.0,0.0,0.0
28.439,31.4,1025.315,40.715,-0.05,0.0,0.0,0.0,0.0,0.0
28.528,31.41,1025.305,40.657,-0.03,0.0,0.0,0.0,0.0,0.0
28.628,31.42,1025.298,40.75,-0.09,0.0,0.0,0.0,0.0,0.0
28.746,31.42,1025.293,40.704,-0.04,0.0,0.0,0.0,0.0,0.0
28.877,31.44,1025.309,40.729,-0.05,0.0,0.0,0.0,0.0,0.0
29.002,31.44,1025.28,40.774,-0.07,0.0,0.0,0.0,0.0,0.0
29.083,31.35,1025.133,40.721,-0.07,0.0,0.0,0.0,0.0,0.0
29.187,31.36,1025.178,40.642,-0.08,0.0,0.0,0.0,0.0,0.0
29.332,31.35,1025.153,40.813,-0.06,0.0,0.0,0.0,0.0,0.0
29.438,31.38,1025.203,40.7,-0.06,0.0,0.0,0.0,0.0,0.0
29.524,31.44,1025.334,40.695,-0.1,0.0,0.0,0.0,0.0,0.0
29.636,31.43,1025.305,40.762,-0.03,0.0,0.0,0.0,0.0,0.0
29.742,31.43,1025.3,40.67,-0.06,0.0,0.0,0.0,0.0,0.0
29.833,31.4,1025.232,40.702,-0.07,0.0,0.0,0.0,0.0,0.0
29.998,31.43,1025.31,40.728,-0.06,0.0,0.0,0.0,0.0,0.0
30.08,31.42,1025.237,40.727,-0.09,0.0,0.0,0.0,0.0,0.0
30.186,31.39,1025.222,40.726,-0.05,0.0,0.0,0.0,0.0,0.0
30.276,31.39,1025.237,40.713,-0.03,0.0,0.0,0.0,0.0,0.0
30.385,31.38,1025.205,40.735,-0.07,0.0,0.0,0.0,0.0,0.0
30.485,31.42,1025.261,40.705,-0.05,0.0,0.0,0.0,0.0,0.0
30.633,31.41,1025.233,40.703,-0.07,0.0,0.0,0.0,0.0,0.0
30.719,31.46,1025.284,40.696,-0.04,0.0,0.0,0.0,0.0,0.0
30.831,31.39,1025.181,40.713,-0.05,0.0,0.0,0.0,0.0,0.0
30.932,31.38,1025.145,40.7,-0.05,0.0,0.0,0.0,0.0,0.0
31.025,31.39,1025.177,40.725,-0.05,0.0,0.0,0.0,0.0,0.0
