2025年御宿共同打ち上げ実験　AチームログSTART																				
経過時間	温度	気圧	高度	湿度	加速度x	加速度y	加速度z	重力x	重力y	重力z	温度	ジャイロ	加速度	地磁気	緯度	経度	高度	離床時間	解放信号出力時間	解放検出時間
2000年0月0日	0時0分0																			
320701	23.35	1029.63	-135.46	46.36	0.17	-0.78	9.77	0.27	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
320751	23.35	1029.63	-135.46	46.36	0.17	-0.82	9.39	0.27	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
320801	23.36	1029.63	-135.5	46.38	0.38	-0.98	9.42	0.26	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
320851	23.36	1029.63	-135.5	46.38	0.24	-0.58	9.45	0.26	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
320901	23.34	1029.63	-135.46	46.31	0.19	-0.62	9.5	0.26	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
320951	23.34	1029.63	-135.46	46.31	-0.11	-0.49	9.48	0.26	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
321001	23.36	1029.63	-135.47	46.28	0.44	-0.89	9.49	0.26	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
321051	23.36	1029.63	-135.47	46.28	0.62	-0.92	9.59	0.26	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
321101	23.32	1029.57	-135.02	46.31	0	-0.36	9.17	0.26	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
321151	23.32	1029.57	-135.02	46.31	0.49	-0.65	9.52	0.27	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
321201	23.32	1029.55	-134.85	46.26	-0.06	-0.78	9.39	0.28	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
321251	23.32	1029.55	-134.74	46.29	-0.07	-0.96	9.35	0.29	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
321301	23.34	1029.57	-135.01	46.29	0.22	-0.74	9.62	0.3	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
321351	23.33	1029.55	-134.83	46.27	0.63	-0.27	9.28	0.31	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
321401	23.33	1029.55	-134.83	46.27	0.31	-0.98	9.56	0.32	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
321451	23.33	1029.54	-134.73	46.27	0.58	-0.52	9.16	0.33	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
321501	23.33	1029.54	-134.73	46.27	0.23	-0.92	9.43	0.34	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
321551	23.3	1029.52	-134.63	46.29	0.94	-0.67	9.29	0.35	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
321601	23.3	1029.52	-134.63	46.29	0.57	-0.42	9.23	0.37	-0.55	9.78	22	0	0	0	0	0	0	0	0	0
321651	23.32	1029.55	-134.85	46.25	1.21	-0.23	9.31	0.39	-0.55	9.78	22	0	0	0	0	0	0	0	0	0
321701	23.32	1029.55	-134.85	46.25	0.47	0.57	9.36	0.4	-0.55	9.78	22	0	0	0	0	0	0	0	0	0
321751	23.33	1029.57	-134.98	46.25	0.18	0.58	9.63	0.41	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
321801	23.33	1029.57	-134.98	46.25	0.41	0.39	9.53	0.42	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
321851	23.33	1029.57	-135.04	46.26	0.37	-0.63	9.67	0.43	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
321901	23.33	1029.57	-135.04	46.26	0.57	-0.67	9.54	0.45	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
321951	23.35	1029.58	-135.11	46.22	0.19	-0.64	9.33	0.45	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
322001	23.35	1029.58	-135.11	46.22	0.6	-0.18	9.47	0.46	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
322051	23.35	1029.58	-135.08	46.13	0.44	-0.63	9.49	0.48	-0.53	9.78	22	0	0	0	0	0	0	0	0	0
322101	23.35	1029.58	-135.08	46.13	1	-0.16	9.27	0.5	-0.52	9.77	22	0	0	0	0	0	0	0	0	0
322151	23.37	1029.6	-135.28	46.2	0.75	-0.15	9.32	0.5	-0.52	9.77	22	0	0	0	0	0	0	0	0	0
322201	23.37	1029.6	-135.28	46.2	0.55	-0.56	9.37	0.5	-0.53	9.77	22	0	0	0	0	0	0	0	0	0
322251	23.27	1029.4	-133.63	46.24	0.67	-0.17	9.53	0.5	-0.54	9.77	22	0	0	0	0	0	0	0	0	0
322301	23.27	1029.4	-133.63	46.24	0.69	-0.43	9.53	0.5	-0.56	9.77	22	0	0	0	0	0	0	0	0	0
322351	23.28	1029.46	-134.13	46.13	0.37	-0.89	9.37	0.5	-0.56	9.77	22	0	0	0	0	0	0	0	0	0
322401	23.28	1029.46	-134.13	46.13	0.51	-0.13	9.46	0.5	-0.58	9.77	22	0	0	0	0	0	0	0	0	0
322451	23.27	1029.43	-133.82	46.28	0.4	-0.73	9.49	0.5	-0.59	9.77	22	0	0	0	0	0	0	0	0	0
322501	23.27	1029.43	-133.82	46.28	0.78	-0.84	9.76	0.5	-0.6	9.77	22	0	0	0	0	0	0	0	0	0
322551	23.27	1029.43	-133.84	46.2	0.21	-0.5	9.24	0.5	-0.61	9.77	22	0	0	0	0	0	0	0	0	0
322601	23.27	1029.43	-134.21	46.26	0.13	-1.15	9.25	0.5	-0.61	9.77	22	0	0	0	0	0	0	0	0	0
322651	23.3	1029.47	-134.21	46.26	0.26	-0.49	9.5	0.5	-0.61	9.77	22	0	0	0	0	0	0	0	0	0
322701	23.29	1029.47	-134.14	46.23	0.2	-1.47	9.2	0.5	-0.62	9.77	22	0	0	0	0	0	0	0	0	0
322751	23.29	1029.47	-134.14	46.23	0.25	-1.35	9.06	0.5	-0.62	9.77	22	0	0	0	0	0	0	0	0	0
322801	23.3	1029.51	-134.49	46.22	0.22	-0.92	9.16	0.5	-0.62	9.77	22	0	0	0	0	0	0	0	0	0
322851	23.3	1029.51	-134.49	46.22	0.65	-0.73	9.14	0.49	-0.62	9.77	22	0	0	0	0	0	0	0	0	0
322901	23.29	1029.46	-134.08	46.23	0.63	-0.67	9.27	0.49	-0.62	9.77	22	0	0	0	0	0	0	0	0	0
322951	23.29	1029.46	-134.08	46.23	0.37	-0.55	9.42	0.48	-0.62	9.77	22	0	0	0	0	0	0	0	0	0
323001	23.39	1029.56	-134.94	46.22	0.57	-0.58	9.26	0.48	-0.62	9.77	22	0	0	0	0	0	0	0	0	0
323051	23.39	1029.56	-134.94	46.22	0.67	-0.81	9.26	0.47	-0.61	9.77	22	0	0	0	0	0	0	0	0	0
323101	23.33	1029.49	-134.32	46.2	0.13	-0.42	9.13	0.46	-0.61	9.77	22	0	0	0	0	0	0	0	0	0
323151	23.33	1029.49	-134.32	46.2	0.22	-0.8	9.11	0.45	-0.6	9.77	22	0	0	0	0	0	0	0	0	0
323201	23.3	1029.44	-133.92	46.18	0.44	-0.78	9.21	0.44	-0.59	9.77	22	0	0	0	0	0	0	0	0	0
323251	23.3	1029.44	-133.92	46.18	0.55	-0.87	9.07	0.43	-0.58	9.77	22	0	0	0	0	0	0	0	0	0
323301	23.33	1029.49	-134.34	46.13	0.3	-0.68	9.27	0.42	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
323351	23.33	1029.49	-134.34	46.13	0.27	-0.63	9.29	0.41	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
323401	23.39	1029.55	-134.87	46.19	0.73	-0.43	9.29	0.41	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
323451	23.39	1029.55	-134.87	46.19	0.23	-0.75	9.45	0.41	-0.52	9.78	22	0	0	0	0	0	0	0	0	0
323501	23.3	1029.42	-133.8	46.27	0.33	-0.81	8.95	0.41	-0.51	9.78	22	0	0	0	0	0	0	0	0	0
323551	23.3	1029.42	-133.8	46.27	0.68	-0.11	9.48	0.4	-0.5	9.78	22	0	0	0	0	0	0	0	0	0
323601	23.31	1029.47	-134.2	46.2	0.3	0.07	9.1	0.4	-0.49	9.78	22	0	0	0	0	0	0	0	0	0
323651	23.31	1029.47	-134.2	46.2	0.65	-0.15	9.27	0.4	-0.48	9.78	22	0	0	0	0	0	0	0	0	0
323701	23.31	1029.46	-134.12	46.19	0.76	0.04	9.39	0.4	-0.47	9.78	22	0	0	0	0	0	0	0	0	0
323751	23.31	1029.46	-134.12	46.19	0.46	0.07	9.59	0.4	-0.46	9.78	22	0	0	0	0	0	0	0	0	0
323801	23.31	1029.47	-134.16	46.24	0.48	0.01	9.66	0.4	-0.46	9.78	22	0	0	0	0	0	0	0	0	0
323851	23.31	1029.47	-134.16	46.24	0.4	-0.2	9.7	0.4	-0.45	9.78	22	0	0	0	0	0	0	0	0	0
323901	23.4	1029.64	-135.55	46.22	0.64	0	9.47	0.41	-0.44	9.78	22	0	0	0	0	0	0	0	0	0
323951	23.4	1029.64	-135.55	46.22	0.48	0.09	9.39	0.41	-0.43	9.78	22	0	0	0	0	0	0	0	0	0
324001	23.4	1029.64	-135.57	46.21	0.49	0	9.29	0.42	-0.42	9.78	22	0	0	0	0	0	0	0	0	0
324051	23.4	1029.64	-135.57	46.21	0.68	-0.8	9.5	0.42	-0.43	9.78	22	0	0	0	0	0	0	0	0	0
324101	23.4	1029.57	-134.98	46.17	0.52	-0.47	9.71	0.42	-0.43	9.78	22	0	0	0	0	0	0	0	0	0
324151	23.4	1029.57	-134.98	46.17	0.54	-0.46	9.61	0.42	-0.43	9.78	22	0	0	0	0	0	0	0	0	0
324201	23.32	1029.48	-134.27	46.1	0.23	-0.59	9.77	0.43	-0.43	9.78	22	0	0	0	0	0	0	0	0	0
324251	23.32	1029.48	-134.27	46.1	0.42	-0.32	9.71	0.43	-0.44	9.78	22	0	0	0	0	0	0	0	0	0
324301	23.41	1029.61	-135.34	46.2	0.38	-0.1	9.61	0.44	-0.45	9.78	22	0	0	0	0	0	0	0	0	0
324351	23.41	1029.61	-135.34	46.2	0.62	-0.48	9.71	0.44	-0.46	9.78	22	0	0	0	0	0	0	0	0	0
324401	23.38	1029.56	-134.93	46.13	0.51	-0.54	9.71	0.44	-0.48	9.78	22	0	0	0	0	0	0	0	0	0
324451	23.38	1029.56	-135.13	46.19	0.06	-0.04	9.7	0.44	-0.48	9.78	22	0	0	0	0	0	0	0	0	0
324501	23.4	1029.59	-135.13	46.19	0.17	-0.54	9.38	0.44	-0.51	9.78	22	0	0	0	0	0	0	0	0	0
324551	23.38	1029.52	-134.59	46.17	0.4	-0.88	9.95	0.43	-0.53	9.78	22	0	0	0	0	0	0	0	0	0
324601	23.38	1029.52	-134.59	46.17	0.23	-0.69	9.47	0.43	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
324651	23.31	1029.46	-134.13	46.15	0	-1.57	9.51	0.42	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
324701	23.31	1029.46	-134.13	46.15	0.39	-0.54	9.2	0.42	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
324751	23.35	1029.52	-134.55	46.19	-0.15	-1.18	9.31	0.42	-0.6	9.77	22	0	0	0	0	0	0	0	0	0
324801	23.35	1029.52	-134.55	46.19	0.45	-0.79	9	0.42	-0.61	9.77	22	0	0	0	0	0	0	0	0	0
324851	23.37	1029.55	-134.83	46.21	-0.08	-1.08	9.57	0.41	-0.62	9.77	22	0	0	0	0	0	0	0	0	0
324901	23.37	1029.55	-134.83	46.21	1.01	-0.44	8.19	0.41	-0.63	9.77	22	0	0	0	0	0	0	0	0	0
324951	23.38	1029.55	-134.86	46.21	0.58	-0.18	8.95	0.41	-0.63	9.77	22	0	0	0	0	0	0	0	0	0
325001	23.38	1029.55	-134.86	46.21	0.39	-1.07	9.27	0.41	-0.63	9.77	22	0	0	0	0	0	0	0	0	0
325051	23.38	1029.55	-134.79	46.11	0.37	-0.31	8.97	0.41	-0.64	9.77	22	0	0	0	0	0	0	0	0	0
325101	23.38	1029.55	-134.79	46.11	0.34	-0.68	9.17	0.41	-0.64	9.77	22	0	0	0	0	0	0	0	0	0
325151	23.39	1029.57	-135	46.11	0.43	-0.33	9.19	0.41	-0.63	9.77	22	0	0	0	0	0	0	0	0	0
325201	23.39	1029.57	-135	46.11	0.7	-0.76	9.41	0.41	-0.64	9.77	22	0	0	0	0	0	0	0	0	0
325251	23.4	1029.6	-135.22	46.01	0.48	-0.69	9.38	0.42	-0.63	9.77	22	0	0	0	0	0	0	0	0	0
325301	23.4	1029.6	-135.22	46.01	0.46	-0.71	9.19	0.42	-0.62	9.77	22	0	0	0	0	0	0	0	0	0
325351	23.42	1029.57	-134.98	46.1	0.17	-0.83	9.31	0.43	-0.61	9.77	22	0	0	0	0	0	0	0	0	0
325401	23.42	1029.57	-134.98	46.1	0.8	-0.84	9.24	0.43	-0.59	9.77	22	0	0	0	0	0	0	0	0	0
325451	23.31	1029.37	-133.39	46.17	-0.33	-0.78	9.22	0.44	-0.58	9.77	22	0	0	0	0	0	0	0	0	0
325501	23.31	1029.37	-133.39	46.17	0.02	-0.05	9.27	0.45	-0.55	9.78	22	0	0	0	0	0	0	0	0	0
325551	23.32	1029.41	-133.65	46.2	0.63	-0.69	9.44	0.46	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
325601	23.32	1029.41	-133.65	46.2	0.21	0	9.28	0.47	-0.51	9.78	22	0	0	0	0	0	0	0	0	0
325651	23.35	1029.47	-134.21	46.1	0.67	-0.56	9.44	0.48	-0.5	9.78	22	0	0	0	0	0	0	0	0	0
325701	23.35	1029.47	-134.21	46.1	0.33	0.11	9.51	0.49	-0.47	9.78	22	0	0	0	0	0	0	0	0	0
325751	23.33	1029.44	-133.91	46.1	0.6	-0.06	9.48	0.5	-0.46	9.78	22	0	0	0	0	0	0	0	0	0
325801	23.33	1029.4	-133.59	46.14	0.5	-0.78	9.66	0.51	-0.44	9.78	22	0	0	0	0	0	0	0	0	0
325851	23.32	1029.4	-133.59	46.14	0.66	-0.38	9.38	0.52	-0.42	9.78	22	0	0	0	0	0	0	0	0	0
325901	23.33	1029.47	-134.18	46.12	0.29	-0.74	9.57	0.53	-0.4	9.78	22	0	0	0	0	0	0	0	0	0
325951	23.33	1029.47	-134.18	46.12	0.52	-0.74	9.66	0.54	-0.39	9.78	22	0	0	0	0	0	0	0	0	0
326001	23.33	1029.4	-133.63	46.11	0.63	-0.47	9.61	0.56	-0.37	9.78	22	0	0	0	0	0	0	0	0	0
326051	23.33	1029.4	-133.63	46.11	0.27	-0.43	9.39	0.57	-0.36	9.78	22	0	0	0	0	0	0	0	0	0
326101	23.35	1029.48	-134.23	46.11	0.35	-0.27	9.64	0.57	-0.36	9.78	22	0	0	0	0	0	0	0	0	0
326151	23.35	1029.48	-134.23	46.11	0.69	-0.23	9.48	0.58	-0.35	9.78	22	0	0	0	0	0	0	0	0	0
326201	23.44	1029.59	-135.19	46.12	1.16	-0.03	9.53	0.58	-0.35	9.78	22	0	0	0	0	0	0	0	0	0
326251	23.44	1029.59	-135.19	46.12	1.08	0.06	9.51	0.58	-0.35	9.78	22	0	0	0	0	0	0	0	0	0
326301	23.38	1029.49	-134.32	46.15	0.9	0.32	9.74	0.58	-0.35	9.78	22	0	0	0	0	0	0	0	0	0
326351	23.38	1029.49	-134.32	46.15	0.35	0.25	9.87	0.58	-0.35	9.78	22	0	0	0	0	0	0	0	0	0
326401	23.37	1029.45	-133.98	46.16	1.01	0.3	9.84	0.58	-0.36	9.78	22	0	0	0	0	0	0	0	0	0
326451	23.37	1029.45	-133.98	46.16	0.74	-0.41	10.07	0.57	-0.37	9.78	22	0	0	0	0	0	0	0	0	0
326501	23.36	1029.4	-133.63	45.98	0.72	-0.41	9.62	0.57	-0.38	9.78	22	0	0	0	0	0	0	0	0	0
326551	23.36	1029.4	-133.63	45.98	0.88	-0.17	9.77	0.56	-0.39	9.78	22	0	0	0	0	0	0	0	0	0
326601	23.35	1029.39	-133.49	46.09	0.46	0.11	9.51	0.55	-0.4	9.78	22	0	0	0	0	0	0	0	0	0
326651	23.35	1029.39	-133.49	46.09	0.63	-0.34	9.54	0.54	-0.41	9.78	22	0	0	0	0	0	0	0	0	0
326701	23.35	1029.43	-133.82	46.04	0.52	-0.53	9.63	0.53	-0.43	9.78	22	0	0	0	0	0	0	0	0	0
326751	23.35	1029.43	-133.82	46.04	0.25	-0.59	9.61	0.51	-0.45	9.78	22	0	0	0	0	0	0	0	0	0
326801	23.35	1029.43	-133.82	46.08	0.32	-0.5	9.53	0.49	-0.47	9.78	22	0	0	0	0	0	0	0	0	0
326851	23.35	1029.43	-133.82	46.08	0.12	-0.63	9.64	0.47	-0.49	9.78	22	0	0	0	0	0	0	0	0	0
326901	23.35	1029.4	-133.61	46.12	0.55	-0.41	9.47	0.46	-0.5	9.78	22	0	0	0	0	0	0	0	0	0
326951	23.35	1029.4	-133.61	46.12	0.5	-0.77	9.35	0.44	-0.52	9.78	22	0	0	0	0	0	0	0	0	0
327001	23.37	1029.43	-133.86	46.08	0.1	-0.79	9.6	0.42	-0.55	9.78	22	0	0	0	0	0	0	0	0	0
327051	23.37	1029.43	-133.86	46.08	-0.06	-0.58	9.67	0.4	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
327101	23.45	1029.59	-135.16	46.06	0.71	-0.83	9.5	0.38	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
327151	23.45	1029.59	-135.16	46.06	-0.17	-0.6	9.25	0.37	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
327201	23.45	1029.57	-135.03	46.06	-0.13	-0.99	9.23	0.35	-0.6	9.78	22	0	0	0	0	0	0	0	0	0
327251	23.45	1029.57	-135.03	46.06	-0.21	-0.74	9.67	0.34	-0.6	9.78	22	0	0	0	0	0	0	0	0	0
327301	23.45	1029.57	-134.96	46.06	0.55	-1.18	9.24	0.32	-0.62	9.78	22	0	0	0	0	0	0	0	0	0
327351	23.45	1029.57	-134.96	46.06	0.79	-0.94	9.06	0.32	-0.62	9.78	22	0	0	0	0	0	0	0	0	0
327401	23.44	1029.54	-134.71	46.06	0.25	-0.59	9.08	0.31	-0.62	9.78	22	0	0	0	0	0	0	0	0	0
327451	23.44	1029.54	-134.71	46.06	-0.33	-0.15	9.16	0.31	-0.62	9.78	22	0	0	0	0	0	0	0	0	0
327501	23.45	1029.56	-134.9	46.05	0.51	-0.47	9.05	0.31	-0.62	9.78	22	0	0	0	0	0	0	0	0	0
327551	23.45	1029.56	-134.9	46.02	0.11	-0.94	9.31	0.31	-0.62	9.78	22	0	0	0	0	0	0	0	0	0
327601	23.42	1029.5	-134.46	46.02	0.39	-0.38	9.08	0.31	-0.62	9.78	22	0	0	0	0	0	0	0	0	0
327651	23.42	1029.5	-134.4	46.06	0.15	-0.36	9.26	0.31	-0.62	9.78	22	0	0	0	0	0	0	0	0	0
327701	23.42	1029.5	-134.4	46.06	0.3	-0.51	9.3	0.32	-0.62	9.78	22	0	0	0	0	0	0	0	0	0
327751	23.43	1029.49	-134.35	46.06	0.65	-1.04	9.43	0.32	-0.61	9.78	22	0	0	0	0	0	0	0	0	0
327801	23.43	1029.49	-134.35	46.06	0.52	-0.26	9.07	0.32	-0.6	9.78	22	0	0	0	0	0	0	0	0	0
327851	23.42	1029.5	-134.39	46.07	0.62	-0.55	9.27	0.33	-0.59	9.78	22	0	0	0	0	0	0	0	0	0
327901	23.42	1029.5	-134.39	46.07	0.42	-0.58	9.29	0.34	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
327951	23.41	1029.51	-134.49	46.08	-0.04	-0.43	9.34	0.35	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
328001	23.41	1029.51	-134.49	46.08	0.32	-0.51	9.28	0.35	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
328051	23.41	1029.46	-134.13	46.04	0.78	-0.57	9.31	0.35	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
328101	23.41	1029.46	-134.13	46.04	0.5	-0.79	9.53	0.36	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
328151	23.43	1029.52	-134.59	46.1	0.91	-0.33	9.4	0.36	-0.55	9.78	22	0	0	0	0	0	0	0	0	0
328201	23.43	1029.52	-134.59	46.1	0.65	-0.05	9.11	0.37	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
328251	23.44	1029.52	-134.61	46.02	0.57	-0.3	9.36	0.38	-0.53	9.78	22	0	0	0	0	0	0	0	0	0
328301	23.44	1029.52	-134.61	46.02	0.29	-0.09	9.19	0.38	-0.52	9.78	22	0	0	0	0	0	0	0	0	0
328351	23.44	1029.5	-134.42	46.04	0.56	-0.36	9.45	0.39	-0.52	9.78	22	0	0	0	0	0	0	0	0	0
328401	23.44	1029.5	-134.42	46.04	0.43	-0.34	9.32	0.39	-0.52	9.78	22	0	0	0	0	0	0	0	0	0
328451	23.47	1029.53	-134.68	46.09	0.62	-0.58	9.55	0.39	-0.52	9.78	22	0	0	0	0	0	0	0	0	0
328501	23.47	1029.53	-134.68	46.09	0.53	-0.53	9.46	0.39	-0.52	9.78	22	0	0	0	0	0	0	0	0	0
328551	23.37	1029.38	-133.41	46.04	0.4	-0.11	9.4	0.39	-0.52	9.78	22	0	0	0	0	0	0	0	0	0
328601	23.37	1029.38	-133.41	46.04	0.4	-0.48	9.43	0.4	-0.52	9.78	22	0	0	0	0	0	0	0	0	0
328651	23.38	1029.39	-133.52	46.13	0.47	-0.59	9.7	0.4	-0.53	9.78	22	0	0	0	0	0	0	0	0	0
328701	23.38	1029.39	-133.52	46.13	0.28	-0.34	9.31	0.4	-0.53	9.78	22	0	0	0	0	0	0	0	0	0
328751	23.38	1029.42	-133.73	46.06	0.31	-0.41	9.28	0.4	-0.54	9.78	22	0	0	0	0	0	0	0	0	0
328801	23.38	1029.42	-133.73	46.06	0.45	-0.65	9.68	0.4	-0.55	9.78	22	0	0	0	0	0	0	0	0	0
328851	23.39	1029.43	-133.81	46.05	0.35	-0.78	9.49	0.4	-0.56	9.78	22	0	0	0	0	0	0	0	0	0
328901	23.39	1029.43	-133.81	46.05	0.05	-0.36	9.27	0.4	-0.57	9.78	22	0	0	0	0	0	0	0	0	0
328951	23.42	1029.49	-134.33	46.06	0.24	-0.45	9.25	0.41	-0.58	9.78	22	0	0	0	0	0	0	0	0	0
329001	23.38	1029.42	-133.78	46.02	0.49	-0.81	9.41	0.42	-0.59	9.77	22	0	0	0	0	0	0	0	0	0
329051	23.38	1029.42	-133.78	46.02	0.21	-0.71	9.48	0.43	-0.6	9.77	22	0	0	0	0	0	0	0	0	0
329101	23.4	1029.47	-134.15	46.01	0.11	-0.84	9.2	0.44	-0.61	9.77	22	0	0	0	0	0	0	0	0	0
329151	23.4	1029.47	-134.15	46.01	0.67	-0.71	9.2	0.45	-0.62	9.77	22	0	0	0	0	0	0	0	0	0
329201	23.39	1029.46	-134.09	46.02	0.47	-0.97	9.18	0.47	-0.63	9.77	22	0	0	0	0	0	0	0	0	0
329251	23.39	1029.46	-134.09	46.02	0.05	-0.45	9.18	0.47	-0.64	9.77	22	0	0	0	0	0	0	0	0	0
329301	23.4	1029.46	-134.13	46.01	-0.11	-0.54	9.15	0.48	-0.65	9.77	22	0	0	0	0	0	0	0	0	0
329351	23.4	1029.46	-134.13	46.01	-0.08	-0.45	9.18	0.5	-0.66	9.77	22	0	0	0	0	0	0	0	0	0
329401	23.48	1029.57	-134.99	46.03	0.11	-0.58	9.19	0.52	-0.66	9.77	22	0	0	0	0	0	0	0	0	0
329451	23.48	1029.57	-134.99	46.03	0.22	-0.87	9.06	0.54	-0.67	9.76	22	0	0	0	0	0	0	0	0	0
329501	23.42	1029.44	-133.93	46.08	0.61	-0.75	9.12	0.55	-0.67	9.76	22	0	0	0	0	0	0	0	0	0
329551	23.42	1029.44	-133.93	46.08	0.65	-0.89	9.24	0.57	-0.67	9.76	22	0	0	0	0	0	0	0	0	0
329601	23.42	1029.46	-134.1	46.03	0.28	-0.46	9.19	0.59	-0.67	9.76	22	0	0	0	0	0	0	0	0	0
329651	23.42	1029.46	-134.1	46.03	0.11	-0.41	9.18	0.61	-0.66	9.76	22	0	0	0	0	0	0	0	0	0
329701	23.41	1029.42	-133.76	46.04	0.36	-0.36	9.09	0.62	-0.66	9.76	22	0	0	0	0	0	0	0	0	0
329751	23.41	1029.42	-133.76	46.04	0.91	-0.46	9.39	0.64	-0.65	9.76	22	0	0	0	0	0	0	0	0	0
329801	23.42	1029.45	-134.03	45.89	0.96	-0.53	9.38	0.66	-0.64	9.76	22	0	0	0	0	0	0	0	0	0
329851	23.42	1029.45	-134.03	45.89	1.1	-0.68	9.46	0.67	-0.63	9.76	22	0	0	0	0	0	0	0	0	0
329901	23.41	1029.42	-133.79	46.06	0.62	-0.17	9.36	0.68	-0.62	9.76	22	0	0	0	0	0	0	0	0	0
329951	23.41	1029.42	-133.79	46.06	0.63	-0.09	9.26	0.7	-0.61	9.76	22	0	0	0	0	0	0	0	0	0
330001	23.4	1029.41	-133.71	46.03	1.17	-0.39	9.49	0.71	-0.6	9.76	22	0	0	0	0	0	0	0	0	0
330051	23.4	1029.41	-133.71	46.03	0.33	-0.02	9.45	0.71	-0.6	9.76	22	0	0	0	0	0	0	0	0	0
330101	23.4	1029.41	-133.69	45.95	0.99	-0.5	9.69	0.71	-0.6	9.76	22	0	0	0	0	0	0	0	0	0
330151	23.4	1029.41	-133.69	45.95	0.51	0	9.45	0.71	-0.6	9.76	22	0	0	0	0	0	0	0	0	0
330201	23.4	1029.45	-134.02	46.05	1.01	-0.31	9.54	0.71	-0.58	9.76	22	0	0	0	0	0	0	0	0	0
330251	23.4	1029.45	-134.02	46.05	0.64	-0.12	9.52	0.71	-0.56	9.76	22	0	0	0	0	0	0	0	0	0
330301	23.5	1029.66	-135.7	45.97	0.58	-0.27	9.56	0.7	-0.55	9.76	22	0	0	0	0	0	0	0	0	0
330351	23.5	1029.66	-135.7	45.97	1.05	-0.44	9.83	0.7	-0.54	9.76	22	0	0	0	0	0	0	0	0	0
330401	23.47	1029.59	-135.15	45.94	0.8	-0.07	9.44	0.69	-0.53	9.76	22	0	0	0	0	0	0	0	0	0
330451	23.47	1029.59	-135.15	45.94	0.81	-0.42	9.83	0.68	-0.53	9.76	22	0	0	0	0	0	0	0	0	0
330501	23.47	1029.6	-135.23	46.07	0.6	-0.62	9.84	0.66	-0.54	9.76	22	0	0	0	0	0	0	0	0	0
330551	23.47	1029.6	-135.23	46.07	0.64	-0.73	9.48	0.64	-0.54	9.77	22	0	0	0	0	0	0	0	0	0
330601	23.49	1029.61	-135.34	45.97	0.53	-0.26	9.8	0.61	-0.55	9.77	22	0	0	0	0	0	0	0	0	0
330651	23.49	1029.61	-135.34	45.97	0.55	-0.72	9.71	0.59	-0.56	9.77	22	0	0	0	0	0	0	0	0	0
330701	23.49	1029.61	-135.35	45.98	0.86	-0.38	9.46	0.56	-0.57	9.77	22	0	0	0	0	0	0	0	0	0
330751	23.49	1029.61	-135.35	45.98	0.21	-0.83	9.73	0.54	-0.58	9.77	22	0	0	0	0	0	0	0	0	0
330801	23.49	1029.6	-135.28	45.98	0.25	0	9.59	0.51	-0.58	9.77	22	0	0	0	0	0	0	0	0	0
330851	23.47	1029.59	-135.13	45.97	0.77	-0.59	9.68	0.49	-0.59	9.77	22	0	0	0	0	0	0	0	0	0
330901	23.47	1029.59	-135.13	45.97	0.27	-0.81	9.79	0.47	-0.59	9.77	22	0	0	0	0	0	0	0	0	0
330951	23.47	1029.59	-135.2	45.97	0.2	-0.51	9.53	0.44	-0.6	9.77	22	0	0	0	0	0	0	0	0	0
331001	23.47	1029.59	-135.2	45.97	0.84	-0.72	9.55	0.42	-0.6	9.77	22	0	0	0	0	0	0	0	0	0
