timestamp,temperature,pressure,humidity,accel,latitude,longitude,altitude,liftoffTime,deployTime
738.771,27.93,1029.412,37.618,9.65,0.0,0.0,0.0,0.0,0.0
738.895,27.93,1029.431,37.572,9.72,0.0,0.0,0.0,0.0,0.0
739.052,27.91,1029.381,37.616,9.76,0.0,0.0,0.0,0.0,0.0
739.144,27.83,1029.272,37.612,9.63,0.0,0.0,0.0,0.0,0.0
739.305,27.94,1029.421,37.642,9.66,0.0,0.0,0.0,0.0,0.0
739.397,27.89,1029.299,37.639,9.65,0.0,0.0,0.0,0.0,0.0
739.547,27.86,1029.31,37.635,9.58,0.0,0.0,0.0,0.0,0.0
739.611,27.89,1029.359,37.638,9.5,0.0,0.0,0.0,0.0,0.0
739.735,27.88,1029.332,37.592,9.5,0.0,0.0,0.0,0.0,0.0
739.857,27.9,1029.349,37.615,9.46,0.0,0.0,0.0,0.0,0.0
740.0,27.94,1029.328,37.653,9.27,0.0,0.0,0.0,0.0,0.0
740.145,27.92,1029.368,37.64,9.27,0.0,0.0,0.0,0.0,0.0
740.279,27.94,1029.315,37.676,9.18,0.0,0.0,0.0,0.0,0.0
740.365,27.84,1029.183,37.554,9.13,0.0,0.0,0.0,0.0,0.0
740.485,27.85,1029.204,37.623,9.24,0.0,0.0,0.0,0.0,0.0
740.615,27.86,1029.243,37.658,9.36,0.0,0.0,0.0,0.0,0.0
740.709,27.89,1029.304,37.717,9.29,0.0,0.0,0.0,0.0,0.0
740.831,27.94,1029.391,37.597,9.33,0.0,0.0,0.0,0.0,0.0
740.896,27.92,1029.325,37.538,9.36,0.0,0.0,0.0,0.0,0.0
741.003,27.89,1029.287,37.661,9.36,0.0,0.0,0.0,0.0,0.0
741.096,27.92,1029.322,37.596,9.33,0.0,0.0,0.0,0.0,0.0
741.2,27.92,1029.288,37.605,9.3,0.0,0.0,0.0,0.0,0.0
741.471,27.92,1029.298,37.561,9.41,0.0,0.0,0.0,0.0,0.0
741.558,27.9,1029.23,37.604,9.29,0.0,0.0,0.0,0.0,0.0
741.643,27.9,1029.283,37.673,9.38,0.0,0.0,0.0,0.0,0.0
741.76,27.91,1029.304,37.605,9.44,0.0,0.0,0.0,0.0,0.0
741.845,27.91,1029.299,37.561,9.52,0.0,0.0,0.0,0.0,0.0
741.952,27.93,1029.333,37.686,9.41,0.0,0.0,0.0,0.0,0.0
742.058,27.93,1029.359,37.583,9.51,0.0,0.0,0.0,0.0,0.0
742.144,27.94,1029.301,37.505,9.55,0.0,0.0,0.0,0.0,0.0
742.337,27.95,1029.338,37.529,9.54,0.0,0.0,0.0,0.0,0.0
742.397,27.96,1029.333,37.552,9.46,0.0,0.0,0.0,0.0,0.0
742.506,27.88,1029.218,37.626,9.35,0.0,0.0,0.0,0.0,0.0
742.614,27.86,1029.204,37.487,9.38,0.0,0.0,0.0,0.0,0.0
742.703,27.88,1029.208,37.603,9.39,0.0,0.0,0.0,0.0,0.0
742.81,27.89,1029.242,37.569,9.38,0.0,0.0,0.0,0.0,0.0
742.904,27.86,1029.188,37.601,9.31,0.0,0.0,0.0,0.0,0.0
743.01,27.87,1029.215,37.591,9.26,0.0,0.0,0.0,0.0,0.0
743.153,27.88,1029.255,37.592,9.15,0.0,0.0,0.0,0.0,0.0
743.259,27.96,1029.345,37.575,9.47,0.0,0.0,0.0,0.0,0.0
743.343,27.91,1029.244,37.525,9.39,0.0,0.0,0.0,0.0,0.0
743.487,27.9,1029.222,37.661,9.35,0.0,0.0,0.0,0.0,0.0
743.562,27.89,1029.214,37.534,9.29,0.0,0.0,0.0,0.0,0.0
743.69,27.87,1029.185,37.51,9.37,0.0,0.0,0.0,0.0,0.0
743.837,27.89,1029.223,37.546,9.51,0.0,0.0,0.0,0.0,0.0
743.904,27.87,1029.184,37.511,9.45,0.0,0.0,0.0,0.0,0.0
744.008,27.94,1029.354,37.608,9.48,0.0,0.0,0.0,0.0,0.0
744.211,27.96,1029.386,37.564,9.5,0.0,0.0,0.0,0.0,0.0
744.297,27.96,1029.382,37.462,9.6,0.0,0.0,0.0,0.0,0.0
744.403,27.97,1029.407,37.53,9.5,0.0,0.0,0.0,0.0,0.0
744.584,27.96,1029.371,37.552,9.42,0.0,0.0,0.0,0.0,0.0
